0.464181, 1.469e+10
0.928362, 1.096e+10
1.85672, 5.532e+09
3.71345, 1.385e+09
7.42689, 7.603e+07
14.8538, 1.51137e+54.641810000000000103e-01,2.127197147139410019e+10,7.682885668727890253e+08
